shape_id,method,mask_type,k_gmm,lam,k_pca,iou,sdf_error,solve_time_s
monitor_0423,gmm_completion,block,2,1.0,64,1.0,0.022168258,0.05406095800572075
monitor_0424,gmm_completion,block,2,1.0,64,0.8007736943907157,0.031182095,0.05210820899810642
monitor_0425,gmm_completion,block,2,1.0,64,0.6487854251012146,0.0061263484,0.05038300002343021
monitor_0426,gmm_completion,block,2,1.0,64,1.0,0.011064012,0.05466470800456591
monitor_0427,gmm_completion,block,2,1.0,64,0.0,0.02958977,0.05404300001100637
monitor_0428,gmm_completion,block,2,1.0,64,0.34644351464435147,0.026832815,0.05127349999384023
monitor_0429,gmm_completion,block,2,1.0,64,0.4724989172802079,0.028144937,0.051590457995189354
monitor_0430,gmm_completion,block,2,1.0,64,1.0,0.017475875,0.057414416020037606
monitor_0431,gmm_completion,block,2,1.0,64,0.0,0.015142974,0.058831832982832566
monitor_0432,gmm_completion,block,2,1.0,64,0.0,0.02871101,0.05661570900701918
monitor_0433,gmm_completion,block,2,1.0,64,0.46410684474123537,0.034784745,0.054313290980644524
monitor_0434,gmm_completion,block,2,1.0,64,0.5360576923076923,0.033384684,0.05481358402175829
monitor_0435,gmm_completion,block,2,1.0,64,0.5824303405572755,0.020314038,0.05184866700437851
monitor_0436,gmm_completion,block,2,1.0,64,0.18662952646239556,0.026334938,0.0532589590002317
monitor_0437,gmm_completion,block,2,1.0,64,0.5478468899521531,0.040366944,0.05203849999816157
monitor_0438,gmm_completion,block,2,1.0,64,1.0,0.029516395,0.05433016599272378
monitor_0439,gmm_completion,block,2,1.0,64,0.22743259085580306,0.04613262,0.052533459005644545
monitor_0440,gmm_completion,block,2,1.0,64,0.9013683010262258,0.02687912,0.05113074998371303
monitor_0441,gmm_completion,block,2,1.0,64,0.998027451302704,0.029066324,0.051578333019278944
monitor_0442,gmm_completion,block,2,1.0,64,0.18840579710144928,0.027213227,0.05357754201395437
monitor_0443,gmm_completion,block,2,1.0,64,0.70018281535649,0.019842895,0.0556944590061903
monitor_0444,gmm_completion,block,2,1.0,64,0.9183431952662722,0.012977969,0.054624667012831196
monitor_0445,gmm_completion,block,2,1.0,64,0.7118226600985221,0.013644385,0.05375020901556127
monitor_0446,gmm_completion,block,2,1.0,64,0.7408450704225352,0.02911518,0.052517166011966765
monitor_0447,gmm_completion,block,2,1.0,64,1.0,0.009692461,0.05356891700648703
monitor_0448,gmm_completion,block,2,1.0,64,0.737118320610687,0.019004384,0.05076729197753593
monitor_0449,gmm_completion,block,2,1.0,64,0.799618320610687,0.025902892,0.052842792007140815
monitor_0450,gmm_completion,block,2,1.0,64,0.0,0.007783487,0.054043957992689684
monitor_0451,gmm_completion,block,2,1.0,64,0.7887523629489603,0.019099312,0.05082962499000132
monitor_0452,gmm_completion,block,2,1.0,64,0.7557522123893805,0.07482608,0.054084875009721145
monitor_0453,gmm_completion,block,2,1.0,64,1.0,0.009692144,0.05468520798604004
monitor_0454,gmm_completion,block,2,1.0,64,0.2845878136200717,0.06702104,0.05372537500807084
monitor_0455,gmm_completion,block,2,1.0,64,0.0,0.01625249,0.052653833001386374
monitor_0456,gmm_completion,block,2,1.0,64,0.6194731890874883,0.048381682,0.055189042002893984
monitor_0457,gmm_completion,block,2,1.0,64,0.6829652996845426,0.02157683,0.054827290994580835
monitor_0458,gmm_completion,block,2,1.0,64,0.7829596412556054,0.024268687,0.05444420900312252
monitor_0459,gmm_completion,block,2,1.0,64,0.2125984251968504,0.017777387,0.053795916988747194
monitor_0460,gmm_completion,block,2,1.0,64,1.0,0.01856204,0.053753499989397824
monitor_0461,gmm_completion,block,2,1.0,64,1.0,0.009168528,0.054586209007538855
monitor_0462,gmm_completion,block,2,1.0,64,0.6363636363636364,0.026345601,0.05067612498532981
monitor_0463,gmm_completion,block,2,1.0,64,0.11147011308562198,0.030440392,0.05269570800010115
monitor_0464,gmm_completion,block,2,1.0,64,0.09352517985611511,0.017608237,0.05345783400116488
monitor_0465,gmm_completion,block,2,1.0,64,1.0,0.030556776,0.05405020798207261
monitor_0466,gmm_completion,block,2,1.0,64,0.4311787072243346,0.043531843,0.05235458299284801
monitor_0467,gmm_completion,block,2,1.0,64,0.022058823529411766,0.018562835,0.051510834018699825
monitor_0468,gmm_completion,block,2,1.0,64,0.28157997653500194,0.053236693,0.05055641700164415
monitor_0469,gmm_completion,block,2,1.0,64,0.1676099259904223,0.059227426,0.0524053749977611
monitor_0470,gmm_completion,block,2,1.0,64,1.0,0.022058848,0.05491858298773877
monitor_0471,gmm_completion,block,2,1.0,64,0.3388804841149773,0.030140748,0.05363175002275966
monitor_0472,gmm_completion,block,2,1.0,64,0.7640494220805102,0.05260363,0.05530987499514595
monitor_0473,gmm_completion,block,2,1.0,64,1.0,0.019659422,0.05419333299505524
monitor_0474,gmm_completion,block,2,1.0,64,0.34017363851617993,0.02333552,0.05210195897961967
monitor_0475,gmm_completion,block,2,1.0,64,0.0,0.029373402,0.05550325001240708
monitor_0476,gmm_completion,block,2,1.0,64,0.12751677852348994,0.048782934,0.0523140000004787
monitor_0477,gmm_completion,block,2,1.0,64,0.027777777777777776,0.029160194,0.05332833400461823
monitor_0478,gmm_completion,block,2,1.0,64,1.0,0.018931063,0.05167387501569465
monitor_0479,gmm_completion,block,2,1.0,64,0.27893931667516575,0.03149819,0.05088625001371838
monitor_0480,gmm_completion,block,2,1.0,64,0.104,0.0105841905,0.05450833300710656
monitor_0396,gmm_completion,halfspace,3,1.0,64,0.6929975195573364,0.03400509,0.030953790992498398
monitor_0397,gmm_completion,halfspace,3,1.0,64,0.4068337129840547,0.067991436,0.04730108400690369
monitor_0398,gmm_completion,halfspace,3,1.0,64,0.6933359936153233,0.034093145,0.033144667017040774
monitor_0399,gmm_completion,halfspace,3,1.0,64,0.35426356589147284,0.083007105,0.03535729201394133
monitor_0400,gmm_completion,halfspace,3,1.0,64,0.571340142370783,0.06006132,0.04099041598965414
monitor_0401,gmm_completion,halfspace,3,1.0,64,0.4297713485767615,0.04687447,0.042470374988624826
monitor_0402,gmm_completion,halfspace,3,1.0,64,0.3667679837892604,0.08608941,0.04866737499833107
monitor_0403,gmm_completion,halfspace,3,1.0,64,0.38629992992291523,0.06776308,0.03239404200576246
monitor_0404,gmm_completion,halfspace,3,1.0,64,0.01726315789473684,0.0649778,0.044996125012403354
monitor_0405,gmm_completion,halfspace,3,1.0,64,0.7313945500343485,0.06216982,0.04809958301484585
monitor_0406,gmm_completion,halfspace,3,1.0,64,0.572875226039783,0.047367334,0.04094104201067239
monitor_0407,gmm_completion,halfspace,3,1.0,64,0.3615328994938539,0.039446678,0.059147249994566664
monitor_0408,gmm_completion,halfspace,3,1.0,64,0.3534971644612476,0.08021883,0.044316999992588535
monitor_0409,gmm_completion,halfspace,3,1.0,64,0.6869665513264129,0.04304742,0.031150875001912937
monitor_0410,gmm_completion,halfspace,3,1.0,64,0.3775877587758776,0.031136336,0.059754540998255834
monitor_0411,gmm_completion,halfspace,3,1.0,64,0.6817316841103711,0.028524574,0.031684416986536235
monitor_0412,gmm_completion,halfspace,3,1.0,64,0.0,0.12102988,0.04680250000092201
monitor_0413,gmm_completion,halfspace,3,1.0,64,0.15323076923076923,0.07649217,0.039466624992201105
monitor_0414,gmm_completion,halfspace,3,1.0,64,0.7033945464663328,0.042841855,0.032328833010979
monitor_0415,gmm_completion,halfspace,3,1.0,64,0.19480519480519481,0.03852954,0.043507082998985425
monitor_0416,gmm_completion,halfspace,3,1.0,64,0.15172900494001412,0.051228307,0.03164849997847341
monitor_0417,gmm_completion,halfspace,3,1.0,64,0.36548223350253806,0.09705288,0.05204320800839923
monitor_0418,gmm_completion,halfspace,3,1.0,64,0.4338235294117647,0.04560082,0.03887941600987688
monitor_0419,gmm_completion,halfspace,3,1.0,64,0.503003003003003,0.050755057,0.06322066698339768
monitor_0420,gmm_completion,halfspace,3,1.0,64,0.16629464285714285,0.0394211,0.04876041700481437
monitor_0421,gmm_completion,halfspace,3,1.0,64,0.3812038014783527,0.05635981,0.04419741700985469
monitor_0422,gmm_completion,halfspace,3,1.0,64,0.4123755032845942,0.086357474,0.03244541698950343
monitor_0423,gmm_completion,halfspace,3,1.0,64,0.5089285714285714,0.03997831,0.062014249997446314
monitor_0424,gmm_completion,halfspace,3,1.0,64,0.5912935323383085,0.062025283,0.04195179100497626
monitor_0425,gmm_completion,halfspace,3,1.0,64,0.6019792420951001,0.043871284,0.030394000001251698
monitor_0426,gmm_completion,halfspace,3,1.0,64,0.3315460232350313,0.034906734,0.06033612502506003
monitor_0427,gmm_completion,halfspace,3,1.0,64,0.0,0.033876706,0.045823374995961785
monitor_0428,gmm_completion,halfspace,3,1.0,64,0.08648280558392918,0.07237596,0.03113070799736306
monitor_0429,gmm_completion,halfspace,3,1.0,64,0.5093632958801498,0.038702663,0.0308500420069322
monitor_0430,gmm_completion,halfspace,3,1.0,64,0.20962566844919786,0.054254454,0.06061433401191607
monitor_0431,gmm_completion,halfspace,3,1.0,64,0.0,0.03531568,0.05943500000284985
monitor_0432,gmm_completion,halfspace,3,1.0,64,0.1608504737693552,0.0658093,0.04926799997338094
monitor_0433,gmm_completion,halfspace,3,1.0,64,0.05750350631136045,0.100281484,0.0562027909909375
monitor_0434,gmm_completion,halfspace,3,1.0,64,0.5731197771587744,0.04050181,0.05426649999571964
monitor_0435,gmm_completion,halfspace,3,1.0,64,0.5411506192568918,0.028850421,0.02885466700536199
monitor_0436,gmm_completion,halfspace,3,1.0,64,0.3733448474381117,0.05325998,0.043805207998957485
monitor_0437,gmm_completion,halfspace,3,1.0,64,0.6875612144955926,0.047448777,0.043153292004717514
monitor_0438,gmm_completion,halfspace,3,1.0,64,0.15089820359281436,0.027875144,0.06025800001225434
monitor_0439,gmm_completion,halfspace,3,1.0,64,0.03343782654127482,0.03248017,0.045528957998612896
monitor_0440,gmm_completion,halfspace,3,1.0,64,0.647462053207116,0.05938349,0.041956375003792346
monitor_0441,gmm_completion,halfspace,3,1.0,64,0.8153674641968957,0.054438334,0.030316042015329003
monitor_0442,gmm_completion,halfspace,3,1.0,64,0.21685971685971686,0.05091698,0.04496624998864718
monitor_0443,gmm_completion,halfspace,3,1.0,64,0.17503392130257803,0.09186554,0.059078083984786645
monitor_0444,gmm_completion,halfspace,3,1.0,64,0.1930116472545757,0.05182207,0.05676408298313618
monitor_0445,gmm_completion,halfspace,3,1.0,64,0.0,0.057687026,0.05967816599877551
monitor_0446,gmm_completion,halfspace,3,1.0,64,0.5213468309859155,0.045731474,0.0370286249963101
monitor_0447,gmm_completion,halfspace,3,1.0,64,0.18984962406015038,0.044796556,0.04900520801311359
monitor_0448,gmm_completion,halfspace,3,1.0,64,0.6029224904701398,0.04572426,0.028322083002422005
monitor_0449,gmm_completion,halfspace,3,1.0,64,0.3455227379278012,0.13525717,0.03736508300062269
monitor_0450,gmm_completion,halfspace,3,1.0,64,0.38620689655172413,0.04465513,0.051284957997268066
monitor_0451,gmm_completion,halfspace,3,1.0,64,0.6898876404494382,0.02366262,0.029824209021171555
monitor_0452,gmm_completion,halfspace,3,1.0,64,0.8159369624327174,0.072982416,0.04925945901777595
monitor_0453,gmm_completion,halfspace,3,1.0,64,0.0992063492063492,0.028930321,0.06235329099581577
monitor_0454,gmm_completion,halfspace,3,1.0,64,0.19604037267080746,0.0566051,0.045042249985272065
monitor_0455,gmm_completion,halfspace,3,1.0,64,0.02961082910321489,0.06651902,0.03820854099467397
monitor_0456,gmm_completion,halfspace,3,1.0,64,0.46178343949044587,0.13272704,0.052798707998590544
monitor_0457,gmm_completion,halfspace,3,1.0,64,0.28795483061480553,0.059574902,0.04766045801807195
monitor_0458,gmm_completion,halfspace,3,1.0,64,0.39072463768115945,0.080535255,0.04722075001336634
monitor_0459,gmm_completion,halfspace,3,1.0,64,0.11183819155264724,0.07488289,0.046648207993712276
monitor_0460,gmm_completion,halfspace,3,1.0,64,0.0,0.027491732,0.0449447919963859
monitor_0461,gmm_completion,halfspace,3,1.0,64,0.0,0.07602673,0.05342408298747614
monitor_0462,gmm_completion,halfspace,3,1.0,64,0.36720834343924325,0.051307354,0.030387959006475285
monitor_0463,gmm_completion,halfspace,3,1.0,64,0.4692375625551958,0.031463657,0.03894545801449567
monitor_0464,gmm_completion,halfspace,3,1.0,64,0.0,0.0631248,0.04674483300186694
monitor_0465,gmm_completion,halfspace,3,1.0,64,0.595115850447604,0.08546907,0.06274041600408964
monitor_0466,gmm_completion,halfspace,3,1.0,64,0.009785770960063476,0.16014504,0.042779625015100464
monitor_0467,gmm_completion,halfspace,3,1.0,64,0.0,0.04381116,0.031311833998188376
monitor_0468,gmm_completion,halfspace,3,1.0,64,0.3513341804320203,0.076696895,0.030960083997342736
monitor_0469,gmm_completion,halfspace,3,1.0,64,0.25540472599296127,0.058259457,0.03610554101760499
monitor_0470,gmm_completion,halfspace,3,1.0,64,0.40520043336944744,0.104087204,0.05275949998758733
monitor_0471,gmm_completion,halfspace,3,1.0,64,0.4666666666666667,0.04105227,0.04243366699665785
monitor_0472,gmm_completion,halfspace,3,1.0,64,0.6847096380451622,0.059047543,0.04527579201385379
monitor_0473,gmm_completion,halfspace,3,1.0,64,0.08379120879120878,0.051188942,0.06124725000699982
monitor_0474,gmm_completion,halfspace,3,1.0,64,0.6314248536109304,0.030753775,0.04061166598694399
monitor_0475,gmm_completion,halfspace,3,1.0,64,0.16218809980806143,0.035876084,0.059403249993920326
monitor_0476,gmm_completion,halfspace,3,1.0,64,0.2335928809788654,0.08691215,0.03059200002462603
monitor_0477,gmm_completion,halfspace,3,1.0,64,0.0,0.050566193,0.05998095800168812
monitor_0478,gmm_completion,halfspace,3,1.0,64,0.3620081411126187,0.089069545,0.039327000005869195
monitor_0479,gmm_completion,halfspace,3,1.0,64,0.7392698569314258,0.020280844,0.040724958991631866
monitor_0480,gmm_completion,halfspace,3,1.0,64,0.0013386880856760374,0.09665683,0.0418628329935018
monitor_0396,gmm_completion,block,3,1.0,64,0.7493212669683258,0.01944986,0.07111045901547186
monitor_0397,gmm_completion,block,3,1.0,64,0.6946666666666667,0.017451534,0.07400612498167902
monitor_0398,gmm_completion,block,3,1.0,64,0.7984054669703873,0.012614118,0.07246520798071288
monitor_0399,gmm_completion,block,3,1.0,64,1.0,0.029088732,0.07164329197257757
monitor_0400,gmm_completion,block,3,1.0,64,0.29003021148036257,0.031313095,0.07051379099721089
monitor_0401,gmm_completion,block,3,1.0,64,0.6850618458610847,0.009123078,0.07117883299360983
monitor_0402,gmm_completion,block,3,1.0,64,0.4375876577840112,0.033379,0.07236879100673832
monitor_0403,gmm_completion,block,3,1.0,64,0.7332589285714286,0.021153104,0.06901133299106732
monitor_0404,gmm_completion,block,3,1.0,64,0.037102473498233215,0.021189012,0.07119287498062477
monitor_0405,gmm_completion,block,3,1.0,64,0.77978515625,0.040310927,0.074330083996756
monitor_0406,gmm_completion,block,3,1.0,64,1.0,0.02542889,0.07213445802335627
monitor_0407,gmm_completion,block,3,1.0,64,1.0,0.00991834,0.07601966601214372
monitor_0408,gmm_completion,block,3,1.0,64,0.7023809523809523,0.021694154,0.07322516699787229
monitor_0409,gmm_completion,block,3,1.0,64,0.47858197932053176,0.017763535,0.07175170799018815
monitor_0410,gmm_completion,block,3,1.0,64,1.0,0.011095887,0.07626529200933874
monitor_0411,gmm_completion,block,3,1.0,64,0.8372201492537313,0.013441605,0.07309183300822042
monitor_0412,gmm_completion,block,3,1.0,64,0.11963882618510158,0.04985874,0.07558716600760818
monitor_0413,gmm_completion,block,3,1.0,64,0.26865671641791045,0.03168596,0.07262966700363904
monitor_0414,gmm_completion,block,3,1.0,64,0.93421498813157,0.011830118,0.07231808299547993
monitor_0415,gmm_completion,block,3,1.0,64,0.44739884393063584,0.017969457,0.07397825000225566
monitor_0416,gmm_completion,block,3,1.0,64,0.18155283129013428,0.025686782,0.07158495899057016
monitor_0417,gmm_completion,block,3,1.0,64,0.22608695652173913,0.017946893,0.07596541702514514
monitor_0418,gmm_completion,block,3,1.0,64,0.5934455270150576,0.026934236,0.07296095800120384
monitor_0419,gmm_completion,block,3,1.0,64,0.7578947368421053,0.008065498,0.07518870799685828
monitor_0420,gmm_completion,block,3,1.0,64,0.43066884176182707,0.010657548,0.07622920899302699
monitor_0421,gmm_completion,block,3,1.0,64,0.5962732919254659,0.04087293,0.07433420800953172
monitor_0422,gmm_completion,block,3,1.0,64,0.5052192066805845,0.06201909,0.06995924998773262
monitor_0423,gmm_completion,block,3,1.0,64,1.0,0.023788735,0.07382970800972544
monitor_0424,gmm_completion,block,3,1.0,64,0.8321096426823299,0.027936064,0.07412620898685418
monitor_0425,gmm_completion,block,3,1.0,64,0.7318435754189944,0.019114528,0.06934037499013357
monitor_0426,gmm_completion,block,3,1.0,64,0.0,0.009436421,0.07569833399611525
monitor_0427,gmm_completion,block,3,1.0,64,0.0,0.023561308,0.07390641697566025
monitor_0428,gmm_completion,block,3,1.0,64,0.0,0.03308953,0.06977354199625552
monitor_0429,gmm_completion,block,3,1.0,64,0.7093862815884476,0.015721334,0.06977237499086186
monitor_0430,gmm_completion,block,3,1.0,64,1.0,0.006559839,0.07138354098424315
monitor_0431,gmm_completion,block,3,1.0,64,0.0,0.011467408,0.07444745799875818
monitor_0432,gmm_completion,block,3,1.0,64,0.016666666666666666,0.03692446,0.07478975001140498
monitor_0433,gmm_completion,block,3,1.0,64,0.25047801147227533,0.047164965,0.07463512499816716
monitor_0434,gmm_completion,block,3,1.0,64,0.7577282530553558,0.029330982,0.07438116701086983
monitor_0435,gmm_completion,block,3,1.0,64,0.5397727272727273,0.017830603,0.06920474997605197
monitor_0436,gmm_completion,block,3,1.0,64,0.12878787878787878,0.02649172,0.07310800001141615
monitor_0437,gmm_completion,block,3,1.0,64,0.7674418604651163,0.027018953,0.0741392089985311
monitor_0438,gmm_completion,block,3,1.0,64,0.0,0.021925991,0.07640470899059437
monitor_0439,gmm_completion,block,3,1.0,64,0.10151187904967603,0.022203363,0.07182679200195707
monitor_0440,gmm_completion,block,3,1.0,64,0.8411949685534591,0.027945854,0.07013274999917485
monitor_0441,gmm_completion,block,3,1.0,64,0.998191830360812,0.037578873,0.07012370799202472
monitor_0442,gmm_completion,block,3,1.0,64,0.26666666666666666,0.01955241,0.07344308300525881
monitor_0443,gmm_completion,block,3,1.0,64,0.7038461538461539,0.032188997,0.07482679199893028
monitor_0444,gmm_completion,block,3,1.0,64,1.0,0.012063551,0.07591174999834038
monitor_0445,gmm_completion,block,3,1.0,64,0.7150395778364116,0.012841632,0.07307412501540966
monitor_0446,gmm_completion,block,3,1.0,64,0.757864238410596,0.03162945,0.07193974999245256
monitor_0447,gmm_completion,block,3,1.0,64,1.0,0.015715368,0.07339654199313372
monitor_0448,gmm_completion,block,3,1.0,64,0.5629546726357023,0.021508755,0.06932304200017825
monitor_0449,gmm_completion,block,3,1.0,64,0.8024439918533605,0.03601346,0.0794825830089394
monitor_0450,gmm_completion,block,3,1.0,64,1.0,0.006720738,0.09554249999928288
monitor_0451,gmm_completion,block,3,1.0,64,0.9323694029850746,0.012012575,0.07190958299906924
monitor_0452,gmm_completion,block,3,1.0,64,0.8601327207759061,0.033185624,0.0734811250003986
monitor_0453,gmm_completion,block,3,1.0,64,1.0,0.011671655,0.07571525001549162
monitor_0454,gmm_completion,block,3,1.0,64,0.5679542203147353,0.016064283,0.07389658398460597
monitor_0455,gmm_completion,block,3,1.0,64,0.0,0.021010078,0.07195687500643544
monitor_0456,gmm_completion,block,3,1.0,64,0.5481006413418845,0.081624016,0.07482779200654477
monitor_0457,gmm_completion,block,3,1.0,64,0.5632183908045977,0.015957046,0.0737935000215657
monitor_0458,gmm_completion,block,3,1.0,64,0.7371589085072231,0.0370966,0.07385250000515953
monitor_0459,gmm_completion,block,3,1.0,64,0.48638132295719844,0.013339011,0.07334012500359677
monitor_0460,gmm_completion,block,3,1.0,64,1.0,0.014165968,0.0728129580093082
monitor_0461,gmm_completion,block,3,1.0,64,1.0,0.010503171,0.07361595801194198
monitor_0462,gmm_completion,block,3,1.0,64,0.31500620090946674,0.028750394,0.06866099999751896
monitor_0463,gmm_completion,block,3,1.0,64,0.43734335839599,0.02518377,0.07245824998244643
monitor_0464,gmm_completion,block,3,1.0,64,0.0,0.014749293,0.07375970899011008
monitor_0465,gmm_completion,block,3,1.0,64,1.0,0.052937597,0.07501458300976083
monitor_0466,gmm_completion,block,3,1.0,64,0.4321972443799855,0.042177632,0.07313195799360983
monitor_0467,gmm_completion,block,3,1.0,64,0.08043478260869565,0.008864623,0.06880179201834835
monitor_0468,gmm_completion,block,3,1.0,64,0.464578313253012,0.03144486,0.07091000000946224
monitor_0469,gmm_completion,block,3,1.0,64,0.2202925045703839,0.039755758,0.07141445801244117
monitor_0470,gmm_completion,block,3,1.0,64,1.0,0.022534195,0.07394145798753016
monitor_0471,gmm_completion,block,3,1.0,64,0.4742268041237113,0.033060886,0.07253683300223202
monitor_0472,gmm_completion,block,3,1.0,64,0.8470691934773028,0.028980346,0.07238391597638838
monitor_0473,gmm_completion,block,3,1.0,64,1.0,0.023912761,0.07443912499002181
monitor_0474,gmm_completion,block,3,1.0,64,0.6511094108645754,0.015013585,0.0712176660017576
monitor_0475,gmm_completion,block,3,1.0,64,0.0,0.013959318,0.07443841701024212
monitor_0476,gmm_completion,block,3,1.0,64,0.10144927536231885,0.03329057,0.07047845900524408
monitor_0477,gmm_completion,block,3,1.0,64,0.21153846153846154,0.015641734,0.07494137500179932
monitor_0478,gmm_completion,block,3,1.0,64,1.0,0.018035525,0.07453945800079964
monitor_0479,gmm_completion,block,3,1.0,64,0.6503778337531486,0.019251915,0.07203787501202896
monitor_0480,gmm_completion,block,3,1.0,64,0.23935091277890466,0.017227473,0.07555045798653737
monitor_0396,gmm_completion,halfspace,5,1.0,64,0.2637571157495256,0.1315448,0.04849387498688884
monitor_0397,gmm_completion,halfspace,5,1.0,64,0.20036051026067664,0.19648252,0.07066458399640396
monitor_0398,gmm_completion,halfspace,5,1.0,64,0.4316799251286851,0.124108344,0.0480537919793278
monitor_0399,gmm_completion,halfspace,5,1.0,64,0.05404710920770878,0.18176162,0.054229875007877126
monitor_0400,gmm_completion,halfspace,5,1.0,64,0.15737564322469982,0.15595205,0.06044079200364649
monitor_0401,gmm_completion,halfspace,5,1.0,64,0.14238313652776421,0.1357995,0.06244783301372081
monitor_0402,gmm_completion,halfspace,5,1.0,64,0.26275704493526275,0.13086037,0.07277583298855461
monitor_0403,gmm_completion,halfspace,5,1.0,64,0.3842088902704383,0.11342753,0.04561520801507868
monitor_0404,gmm_completion,halfspace,5,1.0,64,0.09737417943107221,0.07915342,0.06154475000221282
monitor_0405,gmm_completion,halfspace,5,1.0,64,0.68401129005479,0.08874949,0.07206083301571198
monitor_0406,gmm_completion,halfspace,5,1.0,64,0.22434132913881244,0.10884205,0.05896154200308956
monitor_0407,gmm_completion,halfspace,5,1.0,64,0.01945199749006484,0.098203756,0.09004262500093319
monitor_0408,gmm_completion,halfspace,5,1.0,64,0.09473445644783561,0.19235449,0.06601179199060425
monitor_0409,gmm_completion,halfspace,5,1.0,64,0.3853613177470776,0.07853985,0.047296458011260256
monitor_0410,gmm_completion,halfspace,5,1.0,64,0.11626699885809197,0.18265267,0.08856299999752082
monitor_0411,gmm_completion,halfspace,5,1.0,64,0.5264284538119546,0.0768959,0.047588457993697375
monitor_0412,gmm_completion,halfspace,5,1.0,64,0.1347199564980968,0.08495858,0.06825924999429844
monitor_0413,gmm_completion,halfspace,5,1.0,64,0.14793064876957496,0.10637944,0.06159574998309836
monitor_0414,gmm_completion,halfspace,5,1.0,64,0.3630582778484327,0.08615165,0.04761450001387857
monitor_0415,gmm_completion,halfspace,5,1.0,64,0.09396355353075171,0.18065295,0.06606870901305228
monitor_0416,gmm_completion,halfspace,5,1.0,64,0.11411042944785275,0.10246653,0.047925291990395635
monitor_0417,gmm_completion,halfspace,5,1.0,64,0.09059633027522936,0.21983257,0.0769566249800846
monitor_0418,gmm_completion,halfspace,5,1.0,64,0.2650012876641772,0.08435053,0.058660458016674966
monitor_0419,gmm_completion,halfspace,5,1.0,64,0.11356646542886434,0.19308461,0.09429637499852106
monitor_0420,gmm_completion,halfspace,5,1.0,64,0.07388356324526538,0.1262251,0.0735536249994766
monitor_0421,gmm_completion,halfspace,5,1.0,64,0.16113080798656465,0.15343812,0.06873495801119134
monitor_0422,gmm_completion,halfspace,5,1.0,64,0.2655702756205269,0.14105892,0.04810291700414382
monitor_0423,gmm_completion,halfspace,5,1.0,64,0.05017543859649123,0.12648146,0.09423566699842922
monitor_0424,gmm_completion,halfspace,5,1.0,64,0.21494529760112416,0.17920145,0.06344637498841621
monitor_0425,gmm_completion,halfspace,5,1.0,64,0.24700872034070168,0.11847979,0.04641383298439905
monitor_0426,gmm_completion,halfspace,5,1.0,64,0.0548747027620267,0.1490463,0.09152387498761527
monitor_0427,gmm_completion,halfspace,5,1.0,64,0.14569031273836766,0.11618138,0.06625941599486396
monitor_0428,gmm_completion,halfspace,5,1.0,64,0.11936906830637616,0.09747168,0.047365917009301484
monitor_0429,gmm_completion,halfspace,5,1.0,64,0.17531718569780855,0.12472616,0.04884929201216437
monitor_0430,gmm_completion,halfspace,5,1.0,64,0.2751004016064257,0.06953919,0.0938865419884678
monitor_0431,gmm_completion,halfspace,5,1.0,64,0.0,0.033235785,0.08994154201354831
monitor_0432,gmm_completion,halfspace,5,1.0,64,0.10771016940207927,0.24378921,0.07382624997990206
monitor_0433,gmm_completion,halfspace,5,1.0,64,0.014272344408048667,0.12760772,0.08808625000528991
monitor_0434,gmm_completion,halfspace,5,1.0,64,0.11917892156862746,0.19330819,0.0792582500143908
monitor_0435,gmm_completion,halfspace,5,1.0,64,0.275248028491478,0.09576201,0.04557308301446028
monitor_0436,gmm_completion,halfspace,5,1.0,64,0.16774586729641197,0.16381258,0.06798541700118221
monitor_0437,gmm_completion,halfspace,5,1.0,64,0.5115717006005566,0.15165946,0.0637113330012653
monitor_0438,gmm_completion,halfspace,5,1.0,64,0.059880239520958084,0.03817881,0.09004754197667353
monitor_0439,gmm_completion,halfspace,5,1.0,64,0.08408408408408409,0.037457295,0.06916654200176708
monitor_0440,gmm_completion,halfspace,5,1.0,64,0.3362773722627737,0.21925959,0.06407945801038295
monitor_0441,gmm_completion,halfspace,5,1.0,64,0.8337263371311457,0.04168488,0.046140207996359095
monitor_0442,gmm_completion,halfspace,5,1.0,64,0.1616871704745167,0.08167546,0.06967941598850302
monitor_0443,gmm_completion,halfspace,5,1.0,64,0.028412856196156393,0.2746434,0.09336962501402013
monitor_0444,gmm_completion,halfspace,5,1.0,64,0.13523809523809524,0.14659712,0.08892529099830426
monitor_0445,gmm_completion,halfspace,5,1.0,64,0.0,0.04888975,0.09457995800767094
monitor_0446,gmm_completion,halfspace,5,1.0,64,0.20448830776967564,0.15936252,0.058488667011260986
monitor_0447,gmm_completion,halfspace,5,1.0,64,0.3259668508287293,0.082812525,0.07316658398485743
monitor_0448,gmm_completion,halfspace,5,1.0,64,0.1705093429776974,0.11607715,0.04478100000414997
monitor_0449,gmm_completion,halfspace,5,1.0,64,0.139247311827957,0.20492943,0.05882937498972751
monitor_0450,gmm_completion,halfspace,5,1.0,64,0.2510729613733906,0.10049519,0.07846395799424499
monitor_0451,gmm_completion,halfspace,5,1.0,64,0.30084050840508403,0.1019857,0.04442616700544022
monitor_0452,gmm_completion,halfspace,5,1.0,64,0.6314500326583932,0.11819576,0.07575574997463264
monitor_0453,gmm_completion,halfspace,5,1.0,64,0.04240282685512368,0.12678304,0.09416304199839942
monitor_0454,gmm_completion,halfspace,5,1.0,64,0.078195067264574,0.12309917,0.07083845901070163
